centroid_id,centroid_lon,centroid_lat,distance,stop_id,departure_time,walking_time
376,-1.0608036426540093,45.69587060716121,893.486,442,'08:30:00',1072.183
376,-1.0608036426540093,45.69587060716121,842.843,443,'08:30:00',1011.412
376,-1.0608036426540093,45.69587060716121,735.19,447,'08:30:00',882.228
376,-1.0608036426540093,45.69587060716121,744.672,446,'08:30:00',893.606
376,-1.0608036426540093,45.69587060716121,350.611,172,'08:30:00',420.733
376,-1.0608036426540093,45.69587060716121,344.371,105,'08:30:00',413.245
377,-1.0608036426540093,45.68672480562645,930.116,435,'08:30:00',1116.139
377,-1.0608036426540093,45.68672480562645,939.168,434,'08:30:00',1127.002
377,-1.0608036426540093,45.68672480562645,695.723,440,'08:30:00',834.868
377,-1.0608036426540093,45.68672480562645,694.875,441,'08:30:00',833.85
377,-1.0608036426540093,45.68672480562645,340.586,442,'08:30:00',408.703
377,-1.0608036426540093,45.68672480562645,402.967,443,'08:30:00',483.56
377,-1.0608036426540093,45.68672480562645,795.953,447,'08:30:00',955.144
377,-1.0608036426540093,45.68672480562645,775.989,446,'08:30:00',931.187
378,-1.0608036426540093,45.6775790040917,453.86,448,'08:30:00',544.632
379,-1.0608036426540093,45.66843320255693,774.934,448,'08:30:00',929.921
380,-1.0608036426540093,45.65928740102219,842.169,791,'08:30:00',1010.603
380,-1.0608036426540093,45.65928740102219,856.485,790,'08:30:00',1027.782
380,-1.0608036426540093,45.65928740102219,960.954,771,'08:30:00',1153.145
380,-1.0608036426540093,45.65928740102219,966.559,106,'08:30:00',1159.871
380,-1.0608036426540093,45.65928740102219,757.3,792,'08:30:00',908.76
380,-1.0608036426540093,45.65928740102219,233.474,86,'08:30:00',280.169
380,-1.0608036426540093,45.65928740102219,739.028,71,'08:30:00',886.834
380,-1.0608036426540093,45.65928740102219,733.18,170,'08:30:00',879.816
380,-1.0608036426540093,45.65928740102219,758.357,793,'08:30:00',910.028
380,-1.0608036426540093,45.65928740102219,236.034,173,'08:30:00',283.241
381,-1.0608036426540093,45.65014159948743,994.408,791,'08:30:00',1193.29
381,-1.0608036426540093,45.65014159948743,998.908,790,'08:30:00',1198.69
381,-1.0608036426540093,45.65014159948743,678.578,770,'08:30:00',814.294
381,-1.0608036426540093,45.65014159948743,698.138,96,'08:30:00',837.766
381,-1.0608036426540093,45.65014159948743,316.486,792,'08:30:00',379.783
381,-1.0608036426540093,45.65014159948743,783.085,86,'08:30:00',939.702
381,-1.0608036426540093,45.65014159948743,659.264,71,'08:30:00',791.117
381,-1.0608036426540093,45.65014159948743,659.878,170,'08:30:00',791.854
381,-1.0608036426540093,45.65014159948743,434.366,310,'08:30:00',521.239
381,-1.0608036426540093,45.65014159948743,448.127,321,'08:30:00',537.752
381,-1.0608036426540093,45.65014159948743,368.534,311,'08:30:00',442.241
381,-1.0608036426540093,45.65014159948743,399.969,320,'08:30:00',479.963
381,-1.0608036426540093,45.65014159948743,261.847,366,'08:30:00',314.216
381,-1.0608036426540093,45.65014159948743,250.175,364,'08:30:00',300.21
381,-1.0608036426540093,45.65014159948743,665.453,363,'08:30:00',798.544
381,-1.0608036426540093,45.65014159948743,650.735,367,'08:30:00',780.882
381,-1.0608036426540093,45.65014159948743,563.108,309,'08:30:00',675.73
381,-1.0608036426540093,45.65014159948743,584.132,322,'08:30:00',700.958
381,-1.0608036426540093,45.65014159948743,309.742,793,'08:30:00',371.69
381,-1.0608036426540093,45.65014159948743,780.503,173,'08:30:00',936.604
381,-1.0608036426540093,45.65014159948743,903.915,365,'08:30:00',1084.698
381,-1.0608036426540093,45.65014159948743,741.617,175,'08:30:00',889.94
381,-1.0608036426540093,45.65014159948743,765.286,124,'08:30:00',918.343
381,-1.0608036426540093,45.65014159948743,959.249,1254,'08:30:00',1151.099
382,-1.0608036426540093,45.64099579795268,895.688,54,'08:30:00',1074.826
382,-1.0608036426540093,45.64099579795268,921.328,840,'08:30:00',1105.594
382,-1.0608036426540093,45.64099579795268,913.774,841,'08:30:00',1096.529
382,-1.0608036426540093,45.64099579795268,663.058,307,'08:30:00',795.67
382,-1.0608036426540093,45.64099579795268,671.901,324,'08:30:00',806.281
382,-1.0608036426540093,45.64099579795268,624.965,310,'08:30:00',749.958
382,-1.0608036426540093,45.64099579795268,615.252,321,'08:30:00',738.302
382,-1.0608036426540093,45.64099579795268,948.005,311,'08:30:00',1137.606
382,-1.0608036426540093,45.64099579795268,959.75,320,'08:30:00',1151.7
382,-1.0608036426540093,45.64099579795268,871.299,835,'08:30:00',1045.559
382,-1.0608036426540093,45.64099579795268,864.641,836,'08:30:00',1037.569
382,-1.0608036426540093,45.64099579795268,758.21,366,'08:30:00',909.852
382,-1.0608036426540093,45.64099579795268,768.862,364,'08:30:00',922.634
382,-1.0608036426540093,45.64099579795268,703.503,363,'08:30:00',844.204
382,-1.0608036426540093,45.64099579795268,690.367,367,'08:30:00',828.44
382,-1.0608036426540093,45.64099579795268,984.737,846,'08:30:00',1181.684
382,-1.0608036426540093,45.64099579795268,833.396,845,'08:30:00',1000.075
382,-1.0608036426540093,45.64099579795268,833.659,844,'08:30:00',1000.391
382,-1.0608036426540093,45.64099579795268,458.949,309,'08:30:00',550.739
382,-1.0608036426540093,45.64099579795268,434.664,322,'08:30:00',521.597
382,-1.0608036426540093,45.64099579795268,131.917,365,'08:30:00',158.3
382,-1.0608036426540093,45.64099579795268,93.953,174,'08:30:00',112.744
382,-1.0608036426540093,45.64099579795268,106.424,103,'08:30:00',127.709
382,-1.0608036426540093,45.64099579795268,927.237,175,'08:30:00',1112.684
382,-1.0608036426540093,45.64099579795268,917.242,124,'08:30:00',1100.69
382,-1.0608036426540093,45.64099579795268,993.841,1254,'08:30:00',1192.609
383,-1.0608036426540093,45.63184999641791,782.189,304,'08:30:00',938.627
383,-1.0608036426540093,45.63184999641791,826.657,327,'08:30:00',991.988
383,-1.0608036426540093,45.63184999641791,367.49,307,'08:30:00',440.988
383,-1.0608036426540093,45.63184999641791,355.153,324,'08:30:00',426.184
383,-1.0608036426540093,45.63184999641791,301.32,306,'08:30:00',361.584
383,-1.0608036426540093,45.63184999641791,312.14,325,'08:30:00',374.568
383,-1.0608036426540093,45.63184999641791,596.464,835,'08:30:00',715.757
383,-1.0608036426540093,45.63184999641791,591.623,836,'08:30:00',709.948
383,-1.0608036426540093,45.63184999641791,577.152,305,'08:30:00',692.582
383,-1.0608036426540093,45.63184999641791,582.35,326,'08:30:00',698.82
383,-1.0608036426540093,45.63184999641791,217.692,837,'08:30:00',261.23
383,-1.0608036426540093,45.63184999641791,213.689,838,'08:30:00',256.427
383,-1.0608036426540093,45.63184999641791,545.594,842,'08:30:00',654.713
383,-1.0608036426540093,45.63184999641791,559.196,843,'08:30:00',671.035
383,-1.0608036426540093,45.63184999641791,248.942,847,'08:30:00',298.73
383,-1.0608036426540093,45.63184999641791,266.578,846,'08:30:00',319.894
384,-1.0608036426540093,45.62270419488316,997.866,328,'08:30:00',1197.439
384,-1.0608036426540093,45.62270419488316,866.395,304,'08:30:00',1039.674
384,-1.0608036426540093,45.62270419488316,856.353,327,'08:30:00',1027.624
384,-1.0608036426540093,45.62270419488316,916.464,305,'08:30:00',1099.757
384,-1.0608036426540093,45.62270419488316,891.971,326,'08:30:00',1070.365
384,-1.0608036426540093,45.62270419488316,803.8,837,'08:30:00',964.56
384,-1.0608036426540093,45.62270419488316,809.581,838,'08:30:00',971.497
384,-1.0608036426540093,45.62270419488316,813.587,842,'08:30:00',976.304
384,-1.0608036426540093,45.62270419488316,795.259,843,'08:30:00',954.311
385,-1.0608036426540093,45.613558393348406,1614.078,328,'08:30:00',1936.894
386,-1.0608036426540093,45.604412591813634,2506.251,328,'08:30:00',3007.501
387,-1.0608036426540093,45.59526679027889,3399.948,330,'08:30:00',4079.938
388,-1.0608036426540093,45.58612098874412,4289.763,331,'08:30:00',5147.716
389,-1.0608036426540093,45.57697518720938,5214.792,331,'08:30:00',6257.75
390,-1.0608036426540093,45.56782938567461,5952.484,339,'08:30:00',7142.981
391,-1.0608036426540093,45.55868358413986,6278.535,755,'08:30:00',7534.242
400,-1.0478960099426096,45.84220343171732,5270.059,607,'08:30:00',6324.071
401,-1.0478960099426096,45.833057630182566,4899.922,607,'08:30:00',5879.906
402,-1.0478960099426096,45.82391182864781,4723.522,607,'08:30:00',5668.226
403,-1.0478960099426096,45.81476602711305,4762.434,607,'08:30:00',5714.921
404,-1.0478960099426096,45.8056202255783,5011.645,607,'08:30:00',6013.974
405,-1.0478960099426096,45.79647442404353,5442.339,607,'08:30:00',6530.807
406,-1.0478960099426096,45.78732862250879,5663.117,452,'08:30:00',6795.74
407,-1.0478960099426096,45.77818282097402,4663.206,452,'08:30:00',5595.847
408,-1.0478960099426096,45.76903701943926,3672.432,452,'08:30:00',4406.918
409,-1.0478960099426096,45.75989121790451,2700.869,452,'08:30:00',3241.043
410,-1.0478960099426096,45.75074541636975,1780.248,452,'08:30:00',2136.298
411,-1.0478960099426096,45.741599614835,1053.81,452,'08:30:00',1264.572
412,-1.0478960099426096,45.73245381330023,926.636,454,'08:30:00',1111.963
412,-1.0478960099426096,45.73245381330023,892.664,455,'08:30:00',1071.197
413,-1.0478960099426096,45.72330801176548,696.113,458,'08:30:00',835.336
413,-1.0478960099426096,45.72330801176548,683.807,459,'08:30:00',820.568
414,-1.0478960099426096,45.71416221023072,169.277,436,'08:30:00',203.132
414,-1.0478960099426096,45.71416221023072,163.871,437,'08:30:00',196.645
415,-1.0478960099426096,45.70501640869597,971.784,436,'08:30:00',1166.141
415,-1.0478960099426096,45.70501640869597,973.266,437,'08:30:00',1167.919
415,-1.0478960099426096,45.70501640869597,826.926,444,'08:30:00',992.311
415,-1.0478960099426096,45.70501640869597,811.565,445,'08:30:00',973.878
416,-1.0478960099426096,45.69587060716121,255.137,438,'08:30:00',306.164
416,-1.0478960099426096,45.69587060716121,244.297,439,'08:30:00',293.156
416,-1.0478960099426096,45.69587060716121,402.78,444,'08:30:00',483.336
416,-1.0478960099426096,45.69587060716121,392.283,445,'08:30:00',470.74
416,-1.0478960099426096,45.69587060716121,634.186,447,'08:30:00',761.023
416,-1.0478960099426096,45.69587060716121,654.858,446,'08:30:00',785.83
417,-1.0478960099426096,45.68672480562645,732.521,442,'08:30:00',879.025
417,-1.0478960099426096,45.68672480562645,721.446,443,'08:30:00',865.735
417,-1.0478960099426096,45.68672480562645,703.709,447,'08:30:00',844.451
417,-1.0478960099426096,45.68672480562645,690.246,446,'08:30:00',828.295
417,-1.0478960099426096,45.68672480562645,927.316,22,'08:30:00',1112.779
417,-1.0478960099426096,45.68672480562645,928.138,177,'08:30:00',1113.766
418,-1.0478960099426096,45.6775790040917,747.418,448,'08:30:00',896.902
418,-1.0478960099426096,45.6775790040917,964.106,22,'08:30:00',1156.927
418,-1.0478960099426096,45.6775790040917,970.63,177,'08:30:00',1164.756
419,-1.0478960099426096,45.66843320255693,976.333,448,'08:30:00',1171.6
419,-1.0478960099426096,45.66843320255693,763.56,802,'08:30:00',916.272
419,-1.0478960099426096,45.66843320255693,765.776,803,'08:30:00',918.931
419,-1.0478960099426096,45.66843320255693,567.054,806,'08:30:00',680.465
419,-1.0478960099426096,45.66843320255693,571.687,807,'08:30:00',686.024
420,-1.0478960099426096,45.65928740102219,893.238,686,'08:30:00',1071.886
420,-1.0478960099426096,45.65928740102219,523.14,802,'08:30:00',627.768
420,-1.0478960099426096,45.65928740102219,525.497,803,'08:30:00',630.596
420,-1.0478960099426096,45.65928740102219,954.653,834,'08:30:00',1145.584
420,-1.0478960099426096,45.65928740102219,952.179,833,'08:30:00',1142.615
421,-1.0478960099426096,45.65014159948743,549.108,359,'08:30:00',658.93
421,-1.0478960099426096,45.65014159948743,633.608,370,'08:30:00',760.33
421,-1.0478960099426096,45.65014159948743,984.175,691,'08:30:00',1181.01
421,-1.0478960099426096,45.65014159948743,450.627,686,'08:30:00',540.752
421,-1.0478960099426096,45.65014159948743,159.968,369,'08:30:00',191.962
421,-1.0478960099426096,45.65014159948743,151.318,361,'08:30:00',181.582
421,-1.0478960099426096,45.65014159948743,362.176,834,'08:30:00',434.611
421,-1.0478960099426096,45.65014159948743,358.616,833,'08:30:00',430.339
421,-1.0478960099426096,45.65014159948743,730.289,363,'08:30:00',876.347
421,-1.0478960099426096,45.65014159948743,745.898,367,'08:30:00',895.078
421,-1.0478960099426096,45.65014159948743,762.108,845,'08:30:00',914.53
421,-1.0478960099426096,45.65014159948743,747.718,844,'08:30:00',897.262
421,-1.0478960099426096,45.65014159948743,503.081,175,'08:30:00',603.697
421,-1.0478960099426096,45.65014159948743,514.026,124,'08:30:00',616.831
421,-1.0478960099426096,45.65014159948743,505.542,1254,'08:30:00',606.65
422,-1.0478960099426096,45.64099579795268,282.612,690,'08:30:00',339.134
422,-1.0478960099426096,45.64099579795268,263.806,691,'08:30:00',316.567
422,-1.0478960099426096,45.64099579795268,659.141,1260,'08:30:00',790.969
422,-1.0478960099426096,45.64099579795268,662.805,1261,'08:30:00',795.366
422,-1.0478960099426096,45.64099579795268,189.028,54,'08:30:00',226.834
422,-1.0478960099426096,45.64099579795268,905.507,369,'08:30:00',1086.608
422,-1.0478960099426096,45.64099579795268,913.709,361,'08:30:00',1096.451
422,-1.0478960099426096,45.64099579795268,765.132,363,'08:30:00',918.158
422,-1.0478960099426096,45.64099579795268,780.728,367,'08:30:00',936.874
422,-1.0478960099426096,45.64099579795268,365.15,845,'08:30:00',438.18
422,-1.0478960099426096,45.64099579795268,382.464,844,'08:30:00',458.957
422,-1.0478960099426096,45.64099579795268,948.509,365,'08:30:00',1138.211
422,-1.0478960099426096,45.64099579795268,913.863,174,'08:30:00',1096.636
422,-1.0478960099426096,45.64099579795268,899.901,103,'08:30:00',1079.881
422,-1.0478960099426096,45.64099579795268,750.21,175,'08:30:00',900.252
422,-1.0478960099426096,45.64099579795268,720.999,124,'08:30:00',865.199
422,-1.0478960099426096,45.64099579795268,568.353,1254,'08:30:00',682.024
423,-1.0478960099426096,45.63184999641791,728.558,303,'08:30:00',874.27
423,-1.0478960099426096,45.63184999641791,734.824,328,'08:30:00',881.789
423,-1.0478960099426096,45.63184999641791,568.39,304,'08:30:00',682.068
423,-1.0478960099426096,45.63184999641791,589.038,327,'08:30:00',706.846
423,-1.0478960099426096,45.63184999641791,780.375,242,'08:30:00',936.45
423,-1.0478960099426096,45.63184999641791,769.482,243,'08:30:00',923.378
423,-1.0478960099426096,45.63184999641791,972.493,1260,'08:30:00',1166.992
423,-1.0478960099426096,45.63184999641791,958.563,1261,'08:30:00',1150.276
423,-1.0478960099426096,45.63184999641791,620.504,241,'08:30:00',744.605
423,-1.0478960099426096,45.63184999641791,631.61,244,'08:30:00',757.932
423,-1.0478960099426096,45.63184999641791,967.328,684,'08:30:00',1160.794
423,-1.0478960099426096,45.63184999641791,975.67,685,'08:30:00',1170.804
423,-1.0478960099426096,45.63184999641791,834.433,302,'08:30:00',1001.32
423,-1.0478960099426096,45.63184999641791,817.832,329,'08:30:00',981.398
423,-1.0478960099426096,45.63184999641791,880.912,54,'08:30:00',1057.094
423,-1.0478960099426096,45.63184999641791,951.469,176,'08:30:00',1141.763
423,-1.0478960099426096,45.63184999641791,904.754,56,'08:30:00',1085.705
423,-1.0478960099426096,45.63184999641791,992.321,307,'08:30:00',1190.785
423,-1.0478960099426096,45.63184999641791,999.323,324,'08:30:00',1199.188
423,-1.0478960099426096,45.63184999641791,705.227,306,'08:30:00',846.272
423,-1.0478960099426096,45.63184999641791,696.317,325,'08:30:00',835.58
423,-1.0478960099426096,45.63184999641791,554.866,305,'08:30:00',665.839
423,-1.0478960099426096,45.63184999641791,573.114,326,'08:30:00',687.737
423,-1.0478960099426096,45.63184999641791,988.679,837,'08:30:00',1186.415
423,-1.0478960099426096,45.63184999641791,981.267,838,'08:30:00',1177.52
423,-1.0478960099426096,45.63184999641791,659.344,842,'08:30:00',791.213
423,-1.0478960099426096,45.63184999641791,670.409,843,'08:30:00',804.491
424,-1.0478960099426096,45.62270419488316,292.646,303,'08:30:00',351.175
424,-1.0478960099426096,45.62270419488316,287.718,328,'08:30:00',345.262
424,-1.0478960099426096,45.62270419488316,679.589,304,'08:30:00',815.507
424,-1.0478960099426096,45.62270419488316,629.991,327,'08:30:00',755.989
424,-1.0478960099426096,45.62270419488316,839.534,247,'08:30:00',1007.441
424,-1.0478960099426096,45.62270419488316,825.112,238,'08:30:00',990.134
424,-1.0478960099426096,45.62270419488316,754.598,241,'08:30:00',905.518
424,-1.0478960099426096,45.62270419488316,761.387,244,'08:30:00',913.664
424,-1.0478960099426096,45.62270419488316,390.661,245,'08:30:00',468.793
424,-1.0478960099426096,45.62270419488316,436.413,240,'08:30:00',523.696
424,-1.0478960099426096,45.62270419488316,259.663,302,'08:30:00',311.596
424,-1.0478960099426096,45.62270419488316,245.622,329,'08:30:00',294.746
424,-1.0478960099426096,45.62270419488316,660.96,301,'08:30:00',793.152
424,-1.0478960099426096,45.62270419488316,638.928,330,'08:30:00',766.714
424,-1.0478960099426096,45.62270419488316,998.514,300,'08:30:00',1198.217
424,-1.0478960099426096,45.62270419488316,984.363,331,'08:30:00',1181.236
424,-1.0478960099426096,45.62270419488316,902.593,305,'08:30:00',1083.112
424,-1.0478960099426096,45.62270419488316,885.967,326,'08:30:00',1063.16
424,-1.0478960099426096,45.62270419488316,893.872,842,'08:30:00',1072.646
424,-1.0478960099426096,45.62270419488316,877.045,843,'08:30:00',1052.454
425,-1.0478960099426096,45.613558393348406,1137.827,330,'08:30:00',1365.392
426,-1.0478960099426096,45.604412591813634,2021.475,331,'08:30:00',2425.77
427,-1.0478960099426096,45.59526679027889,2957.17,331,'08:30:00',3548.604
428,-1.0478960099426096,45.58612098874412,3921.317,332,'08:30:00',4705.58
429,-1.0478960099426096,45.57697518720938,4528.537,339,'08:30:00',5434.244
430,-1.0478960099426096,45.56782938567461,4996.878,755,'08:30:00',5996.254
431,-1.0478960099426096,45.55868358413986,5356.58,755,'08:30:00',6427.896
432,-1.0478960099426096,45.5495377826051,5872.274,755,'08:30:00',7046.729
433,-1.0478960099426096,45.54039198107034,6487.323,647,'08:30:00',7784.788
440,-1.0349883772312092,45.84220343171732,6182.98,607,'08:30:00',7419.576
441,-1.0349883772312092,45.833057630182566,5870.833,607,'08:30:00',7045.0
442,-1.0349883772312092,45.82391182864781,5724.58,607,'08:30:00',6869.496
443,-1.0349883772312092,45.81476602711305,5756.878,607,'08:30:00',6908.254
444,-1.0349883772312092,45.8056202255783,5964.827,607,'08:30:00',7157.792
445,-1.0349883772312092,45.79647442404353,6331.141,607,'08:30:00',7597.369
446,-1.0349883772312092,45.78732862250879,5910.714,452,'08:30:00',7092.857
447,-1.0349883772312092,45.77818282097402,4961.009,452,'08:30:00',5953.211
448,-1.0349883772312092,45.76903701943926,4043.927,452,'08:30:00',4852.712
449,-1.0349883772312092,45.75989121790451,3187.75,452,'08:30:00',3825.3
450,-1.0349883772312092,45.75074541636975,2456.992,452,'08:30:00',2948.39
451,-1.0349883772312092,45.741599614835,1994.621,452,'08:30:00',2393.545
452,-1.0349883772312092,45.73245381330023,1876.637,455,'08:30:00',2251.964
453,-1.0349883772312092,45.72330801176548,1532.491,657,'08:30:00',1838.989
454,-1.0349883772312092,45.71416221023072,525.411,656,'08:30:00',630.493
454,-1.0349883772312092,45.71416221023072,517.907,657,'08:30:00',621.488
454,-1.0349883772312092,45.71416221023072,884.973,178,'08:30:00',1061.968
454,-1.0349883772312092,45.71416221023072,854.048,95,'08:30:00',1024.858
455,-1.0349883772312092,45.70501640869597,497.198,656,'08:30:00',596.638
455,-1.0349883772312092,45.70501640869597,504.522,657,'08:30:00',605.426
455,-1.0349883772312092,45.70501640869597,653.426,178,'08:30:00',784.111
455,-1.0349883772312092,45.70501640869597,635.598,95,'08:30:00',762.718
456,-1.0349883772312092,45.69587060716121,1249.273,439,'08:30:00',1499.128
457,-1.0349883772312092,45.68672480562645,517.927,22,'08:30:00',621.512
457,-1.0349883772312092,45.68672480562645,511.253,177,'08:30:00',613.504
458,-1.0349883772312092,45.6775790040917,581.152,22,'08:30:00',697.382
458,-1.0349883772312092,45.6775790040917,584.778,177,'08:30:00',701.734
459,-1.0349883772312092,45.66843320255693,907.67,802,'08:30:00',1089.204
459,-1.0349883772312092,45.66843320255693,905.515,803,'08:30:00',1086.618
459,-1.0349883772312092,45.66843320255693,916.216,822,'08:30:00',1099.459
459,-1.0349883772312092,45.66843320255693,918.801,823,'08:30:00',1102.561
459,-1.0349883772312092,45.66843320255693,438.936,806,'08:30:00',526.723
459,-1.0349883772312092,45.66843320255693,434.307,807,'08:30:00',521.168
459,-1.0349883772312092,45.66843320255693,901.22,812,'08:30:00',1081.464
459,-1.0349883772312092,45.66843320255693,901.677,811,'08:30:00',1082.012
460,-1.0349883772312092,45.65928740102219,717.325,802,'08:30:00',860.79
460,-1.0349883772312092,45.65928740102219,713.954,803,'08:30:00',856.745
460,-1.0349883772312092,45.65928740102219,787.359,822,'08:30:00',944.831
460,-1.0349883772312092,45.65928740102219,794.218,823,'08:30:00',953.062
461,-1.0349883772312092,45.65014159948743,990.193,261,'08:30:00',1188.232
461,-1.0349883772312092,45.65014159948743,476.918,359,'08:30:00',572.302
461,-1.0349883772312092,45.65014159948743,406.55,370,'08:30:00',487.86
461,-1.0349883772312092,45.65014159948743,932.014,355,'08:30:00',1118.417
461,-1.0349883772312092,45.65014159948743,897.524,374,'08:30:00',1077.029
461,-1.0349883772312092,45.65014159948743,832.493,277,'08:30:00',998.992
461,-1.0349883772312092,45.65014159948743,846.324,262,'08:30:00',1015.589
461,-1.0349883772312092,45.65014159948743,726.305,356,'08:30:00',871.566
461,-1.0349883772312092,45.65014159948743,713.94,373,'08:30:00',856.728
461,-1.0349883772312092,45.65014159948743,228.138,371,'08:30:00',273.766
461,-1.0349883772312092,45.65014159948743,393.78,357,'08:30:00',472.536
461,-1.0349883772312092,45.65014159948743,407.639,372,'08:30:00',489.167
461,-1.0349883772312092,45.65014159948743,647.44,686,'08:30:00',776.928
461,-1.0349883772312092,45.65014159948743,905.298,369,'08:30:00',1086.358
461,-1.0349883772312092,45.65014159948743,907.61,361,'08:30:00',1089.132
461,-1.0349883772312092,45.65014159948743,677.563,834,'08:30:00',813.076
461,-1.0349883772312092,45.65014159948743,681.873,833,'08:30:00',818.248
462,-1.0349883772312092,45.64099579795268,844.414,204,'08:30:00',1013.297
462,-1.0349883772312092,45.64099579795268,837.399,219,'08:30:00',1004.879
462,-1.0349883772312092,45.64099579795268,792.982,276,'08:30:00',951.578
462,-1.0349883772312092,45.64099579795268,808.815,263,'08:30:00',970.578
462,-1.0349883772312092,45.64099579795268,968.191,370,'08:30:00',1161.829
462,-1.0349883772312092,45.64099579795268,822.016,216,'08:30:00',986.419
462,-1.0349883772312092,45.64099579795268,805.134,207,'08:30:00',966.161
462,-1.0349883772312092,45.64099579795268,594.848,215,'08:30:00',713.818
462,-1.0349883772312092,45.64099579795268,598.082,208,'08:30:00',717.698
462,-1.0349883772312092,45.64099579795268,341.205,355,'08:30:00',409.446
462,-1.0349883772312092,45.64099579795268,319.557,374,'08:30:00',383.468
462,-1.0349883772312092,45.64099579795268,723.703,690,'08:30:00',868.444
462,-1.0349883772312092,45.64099579795268,753.802,691,'08:30:00',904.562
462,-1.0349883772312092,45.64099579795268,474.723,1260,'08:30:00',569.668
462,-1.0349883772312092,45.64099579795268,485.683,1261,'08:30:00',582.82
462,-1.0349883772312092,45.64099579795268,416.774,356,'08:30:00',500.129
462,-1.0349883772312092,45.64099579795268,433.159,373,'08:30:00',519.791
462,-1.0349883772312092,45.64099579795268,630.744,684,'08:30:00',756.893
462,-1.0349883772312092,45.64099579795268,617.262,685,'08:30:00',740.714
462,-1.0349883772312092,45.64099579795268,395.641,214,'08:30:00',474.769
462,-1.0349883772312092,45.64099579795268,399.678,209,'08:30:00',479.614
462,-1.0349883772312092,45.64099579795268,860.421,275,'08:30:00',1032.505
462,-1.0349883772312092,45.64099579795268,829.031,264,'08:30:00',994.837
462,-1.0349883772312092,45.64099579795268,801.325,371,'08:30:00',961.59
462,-1.0349883772312092,45.64099579795268,615.415,213,'08:30:00',738.498
462,-1.0349883772312092,45.64099579795268,609.59,210,'08:30:00',731.508
462,-1.0349883772312092,45.64099579795268,946.042,206,'08:30:00',1135.25
462,-1.0349883772312092,45.64099579795268,928.123,217,'08:30:00',1113.748
462,-1.0349883772312092,45.64099579795268,870.651,212,'08:30:00',1044.781
462,-1.0349883772312092,45.64099579795268,883.309,211,'08:30:00',1059.971
462,-1.0349883772312092,45.64099579795268,756.418,176,'08:30:00',907.702
462,-1.0349883772312092,45.64099579795268,807.743,56,'08:30:00',969.292
463,-1.0349883772312092,45.63184999641791,905.268,235,'08:30:00',1086.322
463,-1.0349883772312092,45.63184999641791,640.5,352,'08:30:00',768.6
463,-1.0349883772312092,45.63184999641791,398.508,379,'08:30:00',478.21
463,-1.0349883772312092,45.63184999641791,383.868,350,'08:30:00',460.642
463,-1.0349883772312092,45.63184999641791,899.037,204,'08:30:00',1078.844
463,-1.0349883772312092,45.63184999641791,941.01,219,'08:30:00',1129.212
463,-1.0349883772312092,45.63184999641791,622.575,377,'08:30:00',747.09
463,-1.0349883772312092,45.63184999641791,912.359,249,'08:30:00',1094.831
463,-1.0349883772312092,45.63184999641791,925.302,236,'08:30:00',1110.362
463,-1.0349883772312092,45.63184999641791,572.091,205,'08:30:00',686.509
463,-1.0349883772312092,45.63184999641791,593.657,218,'08:30:00',712.388
463,-1.0349883772312092,45.63184999641791,903.284,247,'08:30:00',1083.941
463,-1.0349883772312092,45.63184999641791,913.179,238,'08:30:00',1095.815
463,-1.0349883772312092,45.63184999641791,670.826,380,'08:30:00',804.991
463,-1.0349883772312092,45.63184999641791,680.091,349,'08:30:00',816.109
463,-1.0349883772312092,45.63184999641791,985.096,1258,'08:30:00',1182.115
463,-1.0349883772312092,45.63184999641791,983.697,1259,'08:30:00',1180.436
463,-1.0349883772312092,45.63184999641791,307.28,242,'08:30:00',368.736
463,-1.0349883772312092,45.63184999641791,346.516,243,'08:30:00',415.819
463,-1.0349883772312092,45.63184999641791,596.876,216,'08:30:00',716.251
463,-1.0349883772312092,45.63184999641791,580.633,207,'08:30:00',696.76
463,-1.0349883772312092,45.63184999641791,697.407,215,'08:30:00',836.888
463,-1.0349883772312092,45.63184999641791,684.26,208,'08:30:00',821.112
463,-1.0349883772312092,45.63184999641791,858.256,1260,'08:30:00',1029.907
463,-1.0349883772312092,45.63184999641791,845.806,1261,'08:30:00',1014.967
463,-1.0349883772312092,45.63184999641791,688.589,241,'08:30:00',826.307
463,-1.0349883772312092,45.63184999641791,679.131,244,'08:30:00',814.957
463,-1.0349883772312092,45.63184999641791,417.373,684,'08:30:00',500.848
463,-1.0349883772312092,45.63184999641791,428.997,685,'08:30:00',514.796
463,-1.0349883772312092,45.63184999641791,239.138,354,'08:30:00',286.966
463,-1.0349883772312092,45.63184999641791,211.455,375,'08:30:00',253.746
463,-1.0349883772312092,45.63184999641791,657.887,214,'08:30:00',789.464
463,-1.0349883772312092,45.63184999641791,661.105,209,'08:30:00',793.326
463,-1.0349883772312092,45.63184999641791,972.495,250,'08:30:00',1166.994
463,-1.0349883772312092,45.63184999641791,994.316,297,'08:30:00',1193.179
463,-1.0349883772312092,45.63184999641791,390.383,353,'08:30:00',468.46
463,-1.0349883772312092,45.63184999641791,372.09,376,'08:30:00',446.508
463,-1.0349883772312092,45.63184999641791,683.116,351,'08:30:00',819.739
463,-1.0349883772312092,45.63184999641791,701.527,378,'08:30:00',841.832
463,-1.0349883772312092,45.63184999641791,763.934,275,'08:30:00',916.721
